idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,6.37,0,0,20,0,6.37
2,3,0,1,20.81,0,0,20,0,20.81
3,6,0,0,12.62,0,0,20,0,12.62
4,1,0,1,12.22,0,1,20,0,12.22
5,3,0,2,16.92,0,0,20,0,16.92
6,6,0,1,10.49,0,0,20,0,10.49
7,3,0,3,17.18,0,0,20,0,17.18
8,3,0,4,20.9,0,1,20,0,20.9
9,1,0,2,12.76,0,1,20,0,12.76
10,1,0,0,8.92,0,0,20,0,8.92
11,2,0,0,17.74,1,0,20,0,17.74
12,4,0,0,5.4,2,0,20,0,5.4
13,2,0,1,18.76,3,0,20,0,18.76
14,2,0,2,23.53,4,0,20,0,23.53
15,1,0,3,17.01,5,0,20,0,17.01
16,1,0,4,21.8,6,0,20,0,21.8
17,4,0,1,10.65,7,0,20,0,10.65
18,5,0,0,7.36,8,0,20,0,7.36
19,4,0,2,23.31,9,0,20,0,23.31
20,5,0,1,8.61,10,0,20,0,8.61
