idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,3,18.9,0,1,20,0,18.9
2,3,0,2,16.71,0,1,20,0,16.71
3,3,0,4,19.12,0,1,20,0,19.12
4,2,0,0,9.53,0,0,20,0,9.53
5,2,0,1,5.05,0,0,20,0,5.05
6,2,0,2,8.44,0,1,20,0,8.44
7,3,0,0,12.53,0,0,20,0,12.53
8,2,0,4,20.06,0,1,20,0,20.06
9,3,0,1,15.27,0,0,20,0,15.27
10,2,0,3,11.68,0,1,20,0,11.68
11,1,0,0,5.38,1,0,20,0,5.38
12,1,0,1,6.68,2,0,20,0,6.68
13,1,0,2,11.65,3,0,20,0,11.65
14,1,0,3,23.87,4,0,20,0,23.87
15,4,0,0,19.81,5,0,20,0,19.81
16,5,0,0,9.9,6,0,20,0,9.9
17,6,0,0,7.99,7,0,20,0,7.99
18,5,0,1,10.23,8,0,20,0,10.23
19,4,0,1,20.39,9,0,20,0,20.39
20,6,0,1,6.22,10,0,20,0,6.22
21,6,0,2,7.7,11,0,20,0,7.7
22,5,0,2,20.38,12,0,20,0,20.38
23,4,0,2,21.37,13,0,20,0,21.37
24,6,0,3,7.83,14,0,20,0,7.83
25,6,0,4,5.49,15,0,20,0,5.49
26,5,0,3,19.79,16,0,20,0,19.79
27,5,0,4,18.18,17,0,20,0,18.18
