idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,6,0,0,10.36,0,10.36,0,0,20
2,3,0,1,8.75,0,8.75,0,1,20
3,3,0,0,7.1,0,7.1,0,0,20
4,6,0,4,11.64,3,311.64,0,1,20
5,6,0,3,14.8,2,214.8,0,1,20
6,6,0,2,14.71,2,214.71,0,1,20
7,6,0,1,17.13,1,117.13,0,1,20
8,1,0,0,8.67,0,8.67,1,0,20
9,1,0,1,8.58,3,308.58,2,0,20
10,2,0,0,23.97,1,123.97,3,0,20
11,3,0,2,8.01,1,108.01,4,0,20
12,4,0,0,14.79,0,14.79,5,0,20
13,4,0,1,19.91,0,19.91,6,0,20
14,1,0,2,12.64,3,312.64,7,0,20
15,5,0,0,16.59,0,16.59,8,0,20
16,3,0,3,16.09,1,116.09,9,0,20
17,2,0,1,9.11,2,209.11,10,0,20
18,2,0,2,11.17,3,311.17,11,0,20
19,5,0,1,13.05,0,13.05,12,0,20
20,3,0,4,16.04,2,216.04,13,0,20
21,5,0,2,14.41,0,14.41,14,0,20
22,4,0,2,10.34,2,210.34,15,0,20
23,2,0,3,11.73,3,311.73,16,0,20
24,1,0,3,19.36,3,319.36,17,0,20
25,5,0,3,11.19,0,11.19,18,0,20
