idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,19.35,0,0,20,0,19.35
2,4,0,0,23.29,0,0,20,1,123.28999999999999
3,4,0,4,21.58,0,1,20,3,321.58
4,4,0,1,10.71,0,0,20,3,310.71
5,3,0,1,11.27,0,1,20,1,111.27
6,4,0,3,14.41,0,1,20,3,314.41
7,4,0,2,13.65,0,0,20,2,213.65
8,3,0,2,20.35,1,0,20,1,120.35
9,3,0,3,15.25,2,0,20,2,215.25
10,3,0,4,7.31,3,0,20,3,307.31
11,1,0,0,18.76,4,0,20,2,218.76
12,1,0,1,9.14,5,0,20,3,309.14
13,2,0,0,14.53,6,0,20,2,214.53
14,5,0,0,18.98,7,0,20,0,18.98
15,6,0,0,5.09,8,0,20,0,5.09
16,5,0,1,22.82,9,0,20,1,122.82
17,1,0,2,23.81,10,0,20,3,323.81
18,2,0,1,7.32,11,0,20,3,307.32
19,5,0,2,20.68,12,0,20,2,220.68
20,2,0,2,20.18,13,0,20,3,320.18
21,6,0,1,5.23,14,0,20,2,205.23
22,6,0,2,10.79,15,0,20,1,110.78999999999999
23,5,0,3,16.06,16,0,20,3,316.06
24,2,0,3,23.27,17,0,20,3,323.27
25,6,0,3,17.9,18,0,20,2,217.9
