idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,1,21.43,0,1,20,3,321.43
2,5,0,4,5.7,0,1,20,3,305.7
3,4,0,0,10.64,0,0,20,3,310.64
4,5,0,2,15.02,0,1,20,2,215.02
5,5,0,3,5.45,0,1,20,3,305.45
6,5,0,0,16.56,0,1,20,0,16.56
7,5,0,1,22.79,0,1,20,0,22.79
8,1,0,0,14.22,1,0,20,0,14.22
9,1,0,1,7.56,2,0,20,3,307.56
10,2,0,0,16.34,3,0,20,3,316.34
11,3,0,0,19.05,4,0,20,1,119.05
12,3,0,1,17.81,5,0,20,2,217.81
13,6,0,0,12.09,6,0,20,0,12.09
14,6,0,1,11.59,7,0,20,2,211.59
15,3,0,2,18.33,8,0,20,2,218.32999999999998
16,1,0,2,14.16,9,0,20,3,314.16
17,4,0,2,23.87,10,0,20,3,323.87
18,6,0,2,10.0,11,0,20,1,110.0
19,6,0,3,23.73,12,0,20,0,23.73
20,6,0,4,11.76,13,0,20,0,11.76
21,3,0,3,11.06,14,0,20,2,211.06
22,3,0,4,16.01,15,0,20,2,216.01
23,2,0,1,5.88,16,0,20,3,305.88
24,2,0,2,6.86,17,0,20,3,306.86
25,2,0,3,8.35,18,0,20,0,8.35
