idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,2,15.61,0,0,1,20
2,4,0,0,8.84,0,0,0,20
3,4,0,1,11.89,0,0,1,20
4,4,0,4,20.93,0,0,1,20
5,4,0,3,15.91,0,0,1,20
6,5,0,0,20.47,1,0,0,20
7,5,0,1,19.79,2,0,0,20
8,1,0,0,11.44,3,0,0,20
9,1,0,1,18.69,4,0,0,20
10,2,0,0,10.58,5,0,0,20
11,1,0,2,7.42,6,0,0,20
12,2,0,1,9.39,7,0,0,20
13,6,0,0,22.37,8,0,0,20
14,6,0,1,22.54,9,0,0,20
15,5,0,2,22.27,10,0,0,20
16,2,0,2,13.51,11,0,0,20
17,2,0,3,19.72,12,0,0,20
18,5,0,3,21.21,13,0,0,20
19,1,0,3,14.43,14,0,0,20
20,2,0,4,18.88,15,0,0,20
21,3,0,0,9.54,16,0,0,20
22,3,0,1,6.33,17,0,0,20
23,3,0,2,7.3,18,0,0,20
24,1,0,4,16.13,19,0,0,20
25,5,0,4,21.69,20,0,0,20
26,3,0,3,6.59,21,0,0,20
27,3,0,4,21.43,22,0,0,20
