idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,3,18.4,0,0,1,20
2,6,0,4,20.56,0,0,1,20
3,6,0,2,13.4,0,0,1,20
4,6,0,0,9.11,0,0,0,20
5,6,0,1,10.12,0,0,0,20
6,1,0,0,8.06,1,0,0,20
7,1,0,1,5.3,2,0,0,20
8,2,0,0,6.47,3,0,0,20
9,5,0,0,14.97,4,0,0,20
10,4,0,0,11.98,5,0,0,20
11,1,0,2,7.48,6,0,0,20
12,2,0,1,6.06,7,0,0,20
13,1,0,3,10.68,8,0,0,20
14,5,0,1,23.6,9,0,0,20
15,2,0,2,8.45,10,0,0,20
16,4,0,1,12.64,11,0,0,20
17,4,0,2,20.92,12,0,0,20
18,1,0,4,16.14,13,0,0,20
19,2,0,3,12.18,14,0,0,20
20,2,0,4,20.43,15,0,0,20
21,3,0,0,7.22,16,0,0,20
22,4,0,3,21.65,17,0,0,20
23,3,0,1,10.69,18,0,0,20
24,3,0,2,9.99,19,0,0,20
25,3,0,3,6.72,20,0,0,20
26,5,0,2,23.63,21,0,0,20
27,3,0,4,21.37,22,0,0,20
