idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,2,21.46,0,0,1,20
2,6,0,0,23.41,0,0,0,20
3,5,0,1,9.57,0,0,1,20
4,5,0,0,5.21,0,0,0,20
5,6,0,1,18.38,0,0,0,20
6,5,0,2,17.82,1,0,0,20
7,6,0,3,22.87,2,0,0,20
8,5,0,3,19.78,3,0,0,20
9,1,0,0,7.18,4,0,0,20
10,1,0,1,6.58,5,0,0,20
11,1,0,2,11.31,6,0,0,20
12,2,0,0,8.49,7,0,0,20
13,3,0,0,9.86,8,0,0,20
14,3,0,1,13.44,9,0,0,20
15,4,0,0,14.31,10,0,0,20
16,2,0,1,8.03,11,0,0,20
17,3,0,2,13.32,12,0,0,20
18,4,0,1,16.02,13,0,0,20
19,3,0,3,13.4,14,0,0,20
20,4,0,2,18.4,15,0,0,20
21,5,0,4,21.56,16,0,0,20
22,3,0,4,16.2,17,0,0,20
23,1,0,3,15.95,18,0,0,20
24,2,0,2,8.43,19,0,0,20
25,4,0,3,16.85,20,0,0,20
26,1,0,4,13.57,21,0,0,20
27,2,0,3,11.35,22,0,0,20
