idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,21.66,0,0,0,20
2,5,0,1,15.22,0,0,0,20
3,2,0,0,10.42,0,0,0,20
4,3,0,0,10.35,0,0,0,20
5,1,0,3,22.44,0,0,1,20
6,1,0,1,10.43,0,0,1,20
7,2,0,1,10.29,0,0,0,20
8,1,0,0,7.64,0,0,0,20
9,1,0,2,13.03,0,0,2,20
10,5,0,2,14.56,0,0,0,20
11,3,0,4,19.68,0,0,1,20
12,1,0,4,22.78,0,0,2,20
13,3,0,2,18.17,0,0,1,20
14,3,0,3,18.81,0,0,1,20
15,3,0,1,14.82,0,0,1,20
16,4,0,0,8.95,1,0,0,20
17,5,0,3,16.7,2,0,0,20
18,6,0,0,18.82,3,0,0,20
19,4,0,1,5.87,4,0,0,20
20,6,0,1,23.29,5,0,0,20
