idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,15.65,0,0,0,20
2,5,0,1,14.57,0,0,0,20
3,4,0,0,5.53,0,0,0,20
4,6,0,0,22.76,0,0,0,20
5,2,0,0,7.14,0,0,0,20
6,4,0,1,11.04,0,0,0,20
7,2,0,3,17.76,0,0,1,20
8,5,0,2,15.55,0,0,0,20
9,6,0,1,21.35,0,0,0,20
10,2,0,2,6.63,0,0,1,20
11,4,0,2,16.54,0,0,0,20
12,4,0,3,8.89,0,0,0,20
13,2,0,1,6.35,0,0,0,20
14,4,0,4,8.44,0,0,0,20
15,2,0,4,18.73,0,0,1,20
16,5,0,3,18.01,1,0,0,20
17,3,0,0,16.63,2,0,0,20
18,1,0,0,8.66,3,0,0,20
19,1,0,1,9.13,4,0,0,20
20,1,0,2,5.98,5,0,0,20
