idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,20.0,0,0,0,20
2,4,0,0,5.27,0,0,0,20
3,3,0,0,19.47,0,0,0,20
4,5,0,0,15.31,0,0,0,20
5,4,0,3,12.14,0,0,1,20
6,4,0,2,10.47,0,0,1,20
7,5,0,1,13.13,0,0,0,20
8,3,0,1,23.68,0,0,0,20
9,4,0,1,6.75,0,0,0,20
10,1,0,1,12.64,0,0,0,20
11,1,0,3,18.14,0,0,1,20
12,5,0,4,8.28,0,0,1,20
13,1,0,2,15.74,0,0,0,20
14,5,0,2,12.73,0,0,0,20
15,5,0,3,7.16,0,0,0,20
16,4,0,4,16.71,1,0,0,20
17,1,0,4,19.75,2,0,0,20
18,2,0,0,20.15,3,0,0,20
19,6,0,0,12.47,4,0,0,20
20,2,0,1,16.19,5,0,0,20
