idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,8.22,0,0,0,20
2,2,0,1,15.64,0,0,1,20
3,2,0,3,17.9,0,0,1,20
4,2,0,0,6.1,0,0,1,20
5,1,0,2,9.17,0,0,1,20
6,3,0,0,7.03,0,0,0,20
7,1,0,4,21.21,0,0,1,20
8,2,0,2,17.09,0,0,2,20
9,3,0,1,22.31,0,0,0,20
10,1,0,1,8.52,0,0,1,20
11,3,0,2,19.09,0,0,0,20
12,3,0,3,14.76,0,0,0,20
13,3,0,4,23.07,0,0,0,20
14,1,0,3,9.96,0,0,1,20
15,2,0,4,18.98,0,0,1,20
16,4,0,0,5.06,1,0,0,20
17,4,0,1,13.41,2,0,0,20
18,4,0,2,15.72,3,0,0,20
19,4,0,3,16.98,4,0,0,20
20,5,0,0,14.52,5,0,0,20
