idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,22.48,0,0,0,20
2,5,0,0,22.53,0,0,0,20
3,4,0,0,6.18,0,0,0,20
4,4,0,1,9.3,0,0,0,20
5,5,0,1,19.83,0,0,0,20
6,4,0,2,6.42,0,0,0,20
7,1,0,3,21.92,0,0,1,20
8,1,0,2,20.51,0,0,1,20
9,1,0,4,23.08,0,0,1,20
10,1,0,1,19.92,0,0,0,20
11,2,0,0,6.26,0,0,1,20
12,2,0,3,15.76,0,0,1,20
13,2,0,1,8.15,0,0,1,20
14,2,0,4,18.26,0,0,1,20
15,2,0,2,14.63,0,0,1,20
16,4,0,3,12.12,1,0,0,20
17,6,0,0,19.61,2,0,0,20
18,3,0,0,11.28,3,0,0,20
19,4,0,4,15.67,4,0,0,20
20,3,0,1,5.47,5,0,0,20
