idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,16.19,0,0,0,20
2,6,0,4,21.17,0,0,1,20
3,1,0,1,5.86,0,0,0,20
4,1,0,2,5.76,0,0,0,20
5,1,0,3,11.58,0,0,0,20
6,3,0,0,5.25,0,0,0,20
7,6,0,2,19.6,0,0,1,20
8,3,0,4,17.3,0,0,1,20
9,1,0,4,22.09,0,0,0,20
10,3,0,1,13.75,0,0,0,20
11,6,0,3,20.35,0,0,1,20
12,6,0,0,5.05,0,0,0,20
13,6,0,1,19.1,0,0,0,20
14,3,0,3,15.45,0,0,1,20
15,3,0,2,14.64,0,0,1,20
16,2,0,0,6.94,1,0,0,20
17,2,0,1,9.76,2,0,0,20
18,4,0,0,6.9,3,0,0,20
19,2,0,2,20.61,4,0,0,20
20,4,0,1,10.63,5,0,0,20
