idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,2,14.06,0,0,1,20
2,4,0,0,6.07,0,0,0,20
3,5,0,3,16.26,0,0,1,20
4,2,0,0,7.77,0,0,0,20
5,2,0,2,11.4,0,0,1,20
6,5,0,0,15.69,0,0,0,20
7,5,0,1,10.42,0,0,0,20
8,2,0,1,6.72,0,0,0,20
9,4,0,1,6.99,0,0,1,20
10,5,0,2,10.94,0,0,1,20
11,2,0,3,17.57,0,0,1,20
12,1,0,0,6.56,0,0,1,20
13,4,0,4,23.52,0,0,1,20
14,4,0,3,23.02,0,0,2,20
15,2,0,4,20.04,0,0,1,20
16,5,0,4,18.59,1,0,0,20
17,1,0,1,14.47,2,0,0,20
18,3,0,0,11.68,3,0,0,20
19,6,0,0,19.12,4,0,0,20
20,3,0,1,9.12,5,0,0,20
