idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,4,19.42,0,0,1,20
2,1,0,0,19.31,0,0,0,20
3,3,0,0,10.03,0,0,0,20
4,3,0,1,11.76,0,0,0,20
5,6,0,0,14.01,0,0,0,20
6,1,0,1,19.45,0,0,0,20
7,2,0,0,12.98,0,0,0,20
8,2,0,1,15.38,0,0,0,20
9,6,0,2,13.76,0,0,1,20
10,6,0,3,14.92,0,0,1,20
11,2,0,2,19.62,0,0,0,20
12,4,0,0,6.17,0,0,1,20
13,6,0,1,7.57,0,0,0,20
14,2,0,4,23.67,0,0,1,20
15,2,0,3,20.12,0,0,1,20
16,3,0,2,15.76,1,0,0,20
17,1,0,2,23.92,2,0,0,20
18,3,0,3,18.69,3,0,0,20
19,5,0,0,5.16,4,0,0,20
20,3,0,4,20.89,5,0,0,20
