idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,5.27,0,0,0,20
2,6,0,0,11.85,0,0,0,20
3,6,0,1,14.3,0,0,0,20
4,6,0,3,23.85,0,0,1,20
5,6,0,2,11.93,0,0,0,20
6,2,0,0,21.34,0,0,0,20
7,1,0,4,23.64,0,0,1,20
8,1,0,3,14.54,0,0,1,20
9,1,0,0,6.97,0,0,0,20
10,2,0,3,9.6,0,0,1,20
11,2,0,2,9.26,0,0,1,20
12,1,0,1,5.08,0,0,0,20
13,1,0,2,13.56,0,0,0,20
14,2,0,1,6.26,0,0,0,20
15,2,0,4,11.27,0,0,1,20
16,4,0,0,14.87,1,0,0,20
17,4,0,1,22.28,2,0,0,20
18,5,0,0,21.12,3,0,0,20
19,3,0,1,16.68,4,0,0,20
20,4,0,2,21.29,5,0,0,20
