idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,18.27,0,0,0,20
2,4,0,0,8.92,0,0,0,20
3,3,0,0,5.0,0,0,0,20
4,6,0,1,9.55,0,0,0,20
5,4,0,1,8.58,0,0,0,20
6,6,0,2,7.93,0,0,0,20
7,6,0,4,13.46,0,0,1,20
8,4,0,2,7.38,0,0,0,20
9,4,0,3,7.56,0,0,0,20
10,2,0,4,23.47,0,0,1,20
11,2,0,0,17.69,0,0,0,20
12,2,0,2,21.91,0,0,1,20
13,2,0,1,18.19,0,0,1,20
14,2,0,3,22.57,0,0,1,20
15,6,0,3,12.8,0,0,2,20
16,1,0,0,5.71,1,0,0,20
17,4,0,4,16.51,2,0,0,20
18,1,0,1,23.0,3,0,0,20
19,3,0,1,17.05,4,0,0,20
20,5,0,0,12.82,5,0,0,20
