idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,15.71,0,0,0,20
2,2,0,0,6.39,0,0,0,20
3,2,0,1,10.59,0,0,0,20
4,2,0,2,9.38,0,0,0,20
5,1,0,0,7.52,0,0,0,20
6,2,0,3,12.51,0,0,2,20
7,4,0,1,12.13,0,0,0,20
8,3,0,0,6.22,0,0,0,20
9,4,0,2,21.24,0,0,0,20
10,1,0,3,16.62,0,0,1,20
11,1,0,1,19.58,0,0,0,20
12,2,0,4,20.44,0,0,1,20
13,4,0,3,22.87,0,0,0,20
14,1,0,2,14.06,0,0,0,20
15,1,0,4,20.1,0,0,1,20
16,3,0,1,21.0,1,0,0,20
17,5,0,0,16.21,2,0,0,20
18,5,0,1,7.65,3,0,0,20
19,6,0,0,6.83,4,0,0,20
20,5,0,2,15.54,5,0,0,20
