idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,1,20.45,0,0,1,20
2,1,0,0,8.03,0,0,0,20
3,3,0,2,14.13,0,0,1,20
4,5,0,0,6.53,0,0,0,20
5,3,0,0,22.05,0,0,0,20
6,5,0,1,23.71,0,0,0,20
7,1,0,1,14.14,0,0,0,20
8,6,0,0,19.36,0,0,0,20
9,3,0,1,13.06,0,0,0,20
10,5,0,4,8.75,0,0,1,20
11,6,0,2,20.89,0,0,1,20
12,5,0,2,14.21,0,0,0,20
13,3,0,3,14.39,0,0,1,20
14,3,0,4,15.49,0,0,1,20
15,5,0,3,5.18,0,0,0,20
16,2,0,0,13.76,1,0,0,20
17,6,0,3,21.72,2,0,0,20
18,4,0,0,19.83,3,0,0,20
19,2,0,1,11.99,4,0,0,20
20,2,0,2,16.14,5,0,0,20
