idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,6.61,0,0,0,20
2,3,0,0,5.72,0,0,0,20
3,5,0,2,7.48,0,0,1,20
4,5,0,4,14.46,0,0,1,20
5,5,0,1,6.25,0,0,0,20
6,2,0,3,23.27,0,0,1,20
7,1,0,2,11.94,0,0,1,20
8,1,0,4,14.75,0,0,1,20
9,5,0,3,12.03,0,0,1,20
10,2,0,0,10.0,0,0,0,20
11,2,0,1,19.13,0,0,0,20
12,1,0,1,10.73,0,0,1,20
13,1,0,3,12.03,0,0,1,20
14,2,0,2,22.62,0,0,1,20
15,1,0,0,8.88,0,0,1,20
16,6,0,0,23.49,1,0,0,20
17,4,0,0,6.08,2,0,0,20
18,4,0,1,21.41,3,0,0,20
19,3,0,1,11.49,4,0,0,20
20,6,0,1,23.88,5,0,0,20
