idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,1,7.0,0,1,20,0,7.0
2,2,0,2,21.97,0,1,20,0,21.97
3,2,0,0,12.11,0,0,20,0,12.11
4,2,0,1,14.66,0,0,20,0,14.66
5,2,0,3,22.34,0,1,20,0,22.34
6,1,0,0,6.39,0,1,20,0,6.39
7,1,0,2,10.66,0,1,20,0,10.66
8,3,0,0,10.53,1,0,20,0,10.53
9,4,0,0,7.9,2,0,20,0,7.9
10,1,0,3,19.77,3,0,20,0,19.77
11,1,0,4,21.62,4,0,20,0,21.62
12,5,0,0,6.15,5,0,20,0,6.15
13,3,0,1,17.66,6,0,20,0,17.66
14,4,0,1,9.68,7,0,20,0,9.68
15,5,0,1,7.59,8,0,20,0,7.59
16,5,0,2,9.67,9,0,20,0,9.67
17,4,0,2,15.93,10,0,20,0,15.93
18,5,0,3,14.25,11,0,20,0,14.25
19,6,0,0,9.11,12,0,20,0,9.11
20,6,0,1,10.66,13,0,20,0,10.66
21,3,0,2,21.77,14,0,20,0,21.77
22,5,0,4,15.89,15,0,20,0,15.89
23,6,0,2,5.2,16,0,20,0,5.2
24,4,0,3,19.5,17,0,20,0,19.5
25,3,0,3,21.93,18,0,20,0,21.93
