idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,13.22,0,0,20,0,13.22
2,3,0,2,13.77,0,1,20,0,13.77
3,1,0,2,19.84,0,1,20,0,19.84
4,1,0,0,16.4,0,0,20,0,16.4
5,2,0,0,6.39,0,1,20,0,6.39
6,1,0,1,15.27,0,0,20,0,15.27
7,3,0,1,12.72,0,0,20,0,12.72
8,2,0,1,14.29,1,0,20,0,14.29
9,2,0,2,19.01,2,0,20,0,19.01
10,4,0,0,9.13,3,0,20,0,9.13
11,3,0,3,18.7,4,0,20,0,18.7
12,4,0,1,18.1,5,0,20,0,18.1
13,5,0,0,5.99,6,0,20,0,5.99
14,5,0,1,16.68,7,0,20,0,16.68
15,6,0,0,11.44,8,0,20,0,11.44
16,4,0,2,18.56,9,0,20,0,18.56
17,1,0,3,23.26,10,0,20,0,23.26
18,6,0,1,9.03,11,0,20,0,9.03
19,6,0,2,12.37,12,0,20,0,12.37
20,2,0,3,20.74,13,0,20,0,20.74
21,6,0,3,10.17,14,0,20,0,10.17
22,2,0,4,21.98,15,0,20,0,21.98
23,5,0,2,9.08,16,0,20,0,9.08
24,6,0,4,12.43,17,0,20,0,12.43
25,5,0,3,16.11,18,0,20,0,16.11
