idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,3,14.63,0,1,20,0,14.63
2,4,0,0,11.54,0,0,20,0,11.54
3,3,0,0,6.25,0,0,20,0,6.25
4,6,0,0,9.89,0,0,20,0,9.89
5,6,0,2,11.8,0,1,20,0,11.8
6,4,0,1,19.29,0,0,20,0,19.29
7,6,0,4,17.19,0,1,20,0,17.19
8,4,0,2,11.06,0,0,20,0,11.06
9,6,0,1,10.8,0,0,20,0,10.8
10,4,0,3,23.45,0,0,20,0,23.45
11,3,0,1,11.35,1,0,20,0,11.35
12,1,0,0,10.62,2,0,20,0,10.62
13,3,0,2,22.87,3,0,20,0,22.87
14,2,0,0,9.87,4,0,20,0,9.87
15,1,0,1,14.3,5,0,20,0,14.3
16,2,0,1,13.94,6,0,20,0,13.94
17,5,0,0,6.6,7,0,20,0,6.6
18,5,0,1,5.05,8,0,20,0,5.05
19,3,0,3,23.41,9,0,20,0,23.41
20,5,0,2,12.16,10,0,20,0,12.16
21,1,0,2,18.66,11,0,20,0,18.66
22,5,0,3,10.54,12,0,20,0,10.54
23,5,0,4,11.25,13,0,20,0,11.25
24,2,0,2,12.8,14,0,20,0,12.8
25,1,0,3,21.14,15,0,20,0,21.14
26,2,0,3,9.0,16,0,20,0,9.0
27,2,0,4,18.89,17,0,20,0,18.89
