idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,23.47,0,0,20,0,23.47
2,5,0,0,6.06,0,0,20,0,6.06
3,1,0,2,21.06,0,2,20,0,21.06
4,5,0,2,14.17,0,1,20,0,14.17
5,1,0,1,15.51,0,0,20,0,15.51
6,2,0,2,23.64,0,1,20,0,23.64
7,2,0,0,17.33,0,0,20,0,17.33
8,2,0,1,22.7,0,0,20,0,22.7
9,5,0,3,14.71,0,1,20,0,14.71
10,5,0,1,13.23,0,0,20,0,13.23
11,3,0,0,12.14,1,0,20,0,12.14
12,3,0,1,18.87,2,0,20,0,18.87
13,3,0,2,20.93,3,0,20,0,20.93
14,4,0,0,16.66,4,0,20,0,16.66
15,6,0,0,5.59,5,0,20,0,5.59
16,6,0,1,11.1,6,0,20,0,11.1
17,4,0,1,19.96,7,0,20,0,19.96
18,6,0,2,16.51,8,0,20,0,16.51
19,5,0,4,12.41,9,0,20,0,12.41
20,6,0,3,19.16,10,0,20,0,19.16
21,4,0,2,20.52,11,0,20,0,20.52
22,1,0,3,21.47,12,0,20,0,21.47
23,6,0,4,9.19,13,0,20,0,9.19
24,1,0,4,22.73,14,0,20,0,22.73
25,4,0,3,6.72,15,0,20,0,6.72
26,4,0,4,15.51,16,0,20,0,15.51
27,3,0,3,15.96,17,0,20,0,15.96
