idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,13.57,0,0,0,20
2,2,0,3,23.31,0,0,1,20
3,1,0,0,5.19,0,0,1,20
4,4,0,3,21.74,0,0,1,20
5,4,0,4,21.88,0,0,1,20
6,4,0,0,9.39,0,0,0,20
7,2,0,1,12.06,0,0,0,20
8,2,0,2,22.97,0,0,0,20
9,4,0,1,20.41,0,0,1,20
10,4,0,2,20.84,0,0,1,20
11,5,0,0,11.05,1,0,0,20
12,5,0,1,16.75,2,0,0,20
13,1,0,1,10.66,3,0,0,20
14,5,0,2,19.81,4,0,0,20
15,6,0,0,12.63,5,0,0,20
16,5,0,3,23.58,6,0,0,20
17,6,0,1,15.44,7,0,0,20
18,6,0,2,22.72,8,0,0,20
19,3,0,0,10.32,9,0,0,20
20,1,0,2,15.55,10,0,0,20
21,5,0,4,21.07,11,0,0,20
22,3,0,1,6.2,12,0,0,20
23,2,0,4,23.43,13,0,0,20
24,3,0,2,12.38,14,0,0,20
25,1,0,3,18.02,15,0,0,20
26,3,0,3,14.28,16,0,0,20
27,3,0,4,5.5,17,0,0,20
