idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,7.37,0,0,20,0,7.37
2,4,0,0,5.5,0,0,20,0,5.5
3,3,0,2,21.03,0,1,20,0,21.03
4,6,0,3,16.72,0,1,20,0,16.72
5,6,0,4,20.4,0,1,20,0,20.4
6,6,0,0,14.13,0,0,20,0,14.13
7,3,0,3,21.99,0,1,20,0,21.99
8,6,0,1,12.04,0,0,20,0,12.04
9,6,0,2,15.29,0,0,20,0,15.29
10,3,0,1,20.92,0,0,20,0,20.92
11,4,0,1,23.19,1,0,20,0,23.19
12,1,0,0,22.29,2,0,20,0,22.29
13,2,0,0,22.0,3,0,20,0,22.0
14,5,0,0,18.98,4,0,20,0,18.98
15,5,0,1,16.84,5,0,20,0,16.84
16,2,0,1,22.18,6,0,20,0,22.18
17,5,0,2,14.09,7,0,20,0,14.09
18,5,0,3,11.48,8,0,20,0,11.48
19,5,0,4,16.83,9,0,20,0,16.83
20,2,0,2,9.56,10,0,20,0,9.56
21,2,0,3,11.99,11,0,20,0,11.99
22,2,0,4,6.89,12,0,20,0,6.89
23,3,0,4,13.63,13,0,20,0,13.63
24,1,0,1,11.18,14,0,20,0,11.18
25,1,0,2,19.54,15,0,20,0,19.54
26,1,0,3,17.97,16,0,20,0,17.97
27,1,0,4,16.95,17,0,20,0,16.95
