idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,15.29,0,0,0,20
2,2,0,0,6.74,0,0,0,20
3,6,0,0,6.11,0,0,0,20
4,4,0,1,10.17,0,0,0,20
5,2,0,4,16.12,0,0,1,20
6,2,0,1,9.6,0,0,0,20
7,4,0,3,19.67,0,0,1,20
8,4,0,2,16.75,0,0,1,20
9,2,0,2,13.99,0,0,0,20
10,2,0,3,13.2,0,0,0,20
11,6,0,1,13.28,1,0,0,20
12,1,0,0,6.0,2,0,0,20
13,1,0,1,5.51,3,0,0,20
14,1,0,2,12.05,4,0,0,20
15,3,0,0,7.85,5,0,0,20
16,1,0,3,21.82,6,0,0,20
17,3,0,1,12.24,7,0,0,20
18,1,0,4,22.65,8,0,0,20
19,3,0,2,17.45,9,0,0,20
20,4,0,4,20.2,10,0,0,20
21,3,0,3,18.1,11,0,0,20
22,5,0,0,15.65,12,0,0,20
23,6,0,2,13.87,13,0,0,20
24,5,0,1,18.05,14,0,0,20
25,6,0,3,14.14,15,0,0,20
26,5,0,2,10.74,16,0,0,20
27,5,0,3,18.54,17,0,0,20
