idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,3,13.74,0,0,1,20
2,1,0,2,12.94,0,0,1,20
3,1,0,4,18.8,0,0,1,20
4,1,0,1,9.0,0,0,1,20
5,1,0,0,7.27,0,0,0,20
6,2,0,0,22.38,1,0,0,20
7,6,0,0,17.67,2,0,0,20
8,5,0,0,11.29,3,0,0,20
9,4,0,0,8.51,4,0,0,20
10,4,0,1,9.13,5,0,0,20
11,4,0,2,10.33,6,0,0,20
12,2,0,1,23.89,7,0,0,20
13,5,0,1,17.24,8,0,0,20
14,3,0,0,5.68,9,0,0,20
15,2,0,2,5.57,10,0,0,20
16,2,0,3,9.8,11,0,0,20
17,4,0,3,16.63,12,0,0,20
18,3,0,1,5.98,13,0,0,20
19,6,0,1,18.72,14,0,0,20
20,2,0,4,10.16,15,0,0,20
21,5,0,2,22.36,16,0,0,20
22,3,0,2,6.36,17,0,0,20
23,3,0,3,16.32,18,0,0,20
24,3,0,4,6.39,19,0,0,20
25,6,0,2,22.02,20,0,0,20
