idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,3,20.17,0,0,1,20
2,1,0,2,14.09,0,0,1,20
3,1,0,4,23.13,0,0,1,20
4,1,0,1,11.58,0,0,1,20
5,1,0,0,6.31,0,0,1,20
6,2,0,0,23.7,1,0,0,20
7,6,0,0,19.61,2,0,0,20
8,6,0,1,23.29,3,0,0,20
9,3,0,0,6.79,4,0,0,20
10,4,0,0,14.76,5,0,0,20
11,3,0,1,13.32,6,0,0,20
12,4,0,1,17.54,7,0,0,20
13,5,0,0,17.78,8,0,0,20
14,5,0,1,21.65,9,0,0,20
15,4,0,2,17.78,10,0,0,20
16,4,0,3,20.12,11,0,0,20
17,3,0,2,18.77,12,0,0,20
18,5,0,2,22.04,13,0,0,20
19,3,0,3,15.08,14,0,0,20
20,2,0,1,9.47,15,0,0,20
21,2,0,2,9.8,16,0,0,20
22,2,0,3,12.67,17,0,0,20
23,2,0,4,11.72,18,0,0,20
24,3,0,4,20.62,19,0,0,20
25,4,0,4,19.54,20,0,0,20
