idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,4,20.92,0,0,1,20
2,5,0,3,20.86,0,0,1,20
3,5,0,0,13.65,0,0,0,20
4,5,0,1,5.1,0,0,0,20
5,5,0,2,10.27,0,0,0,20
6,2,0,0,8.91,1,0,0,20
7,2,0,1,18.03,2,0,0,20
8,1,0,0,18.05,3,0,0,20
9,3,0,0,10.54,4,0,0,20
10,2,0,2,11.77,5,0,0,20
11,6,0,0,22.32,6,0,0,20
12,6,0,1,23.84,7,0,0,20
13,1,0,1,6.35,8,0,0,20
14,2,0,3,23.45,9,0,0,20
15,1,0,2,9.93,10,0,0,20
16,1,0,3,11.1,11,0,0,20
17,3,0,1,11.84,12,0,0,20
18,3,0,2,22.55,13,0,0,20
19,1,0,4,17.2,14,0,0,20
20,4,0,0,6.22,15,0,0,20
21,3,0,3,20.54,16,0,0,20
22,4,0,1,16.76,17,0,0,20
23,4,0,2,14.84,18,0,0,20
24,4,0,3,15.22,19,0,0,20
25,4,0,4,9.47,20,0,0,20
