idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,2,21.23,0,1,20,0,21.23
2,6,0,2,12.08,0,1,20,0,12.08
3,4,0,0,16.74,0,0,20,0,16.74
4,1,0,0,7.51,0,0,20,0,7.51
5,6,0,0,11.39,0,0,20,0,11.39
6,6,0,1,11.57,0,1,20,0,11.57
7,1,0,2,15.84,0,1,20,0,15.84
8,1,0,1,12.49,0,1,20,0,12.49
9,4,0,3,21.9,0,1,20,0,21.9
10,4,0,1,19.14,0,0,20,0,19.14
11,2,0,0,23.45,1,0,20,0,23.45
12,3,0,0,16.57,2,0,20,0,16.57
13,3,0,1,22.27,3,0,20,0,22.27
14,5,0,0,17.25,4,0,20,0,17.25
15,5,0,1,12.52,5,0,20,0,12.52
16,5,0,2,14.01,6,0,20,0,14.01
17,6,0,3,11.2,7,0,20,0,11.2
18,5,0,3,21.85,8,0,20,0,21.85
19,6,0,4,13.44,9,0,20,0,13.44
20,5,0,4,5.84,10,0,20,0,5.84
21,4,0,4,19.44,11,0,20,0,19.44
22,3,0,2,22.17,12,0,20,0,22.17
23,3,0,3,19.44,13,0,20,0,19.44
24,3,0,4,12.0,14,0,20,0,12.0
25,2,0,1,6.34,15,0,20,0,6.34
