idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,5.17,0,0,0,20
2,2,0,1,11.81,0,0,1,20
3,2,0,2,18.74,0,0,1,20
4,1,0,0,6.15,0,0,0,20
5,1,0,1,19.25,0,0,0,20
6,1,0,2,21.71,0,0,0,20
7,1,0,3,23.48,0,0,0,20
8,2,0,3,19.57,0,0,1,20
9,2,0,4,22.99,0,0,1,20
10,2,0,0,5.53,0,0,0,20
11,3,0,1,15.37,1,0,0,20
12,3,0,2,16.53,2,0,0,20
13,3,0,3,19.57,3,0,0,20
14,3,0,4,21.86,4,0,0,20
15,4,0,0,17.72,5,0,0,20
16,1,0,4,23.84,6,0,0,20
17,5,0,0,15.14,7,0,0,20
18,6,0,0,5.33,8,0,0,20
19,6,0,1,8.48,9,0,0,20
20,6,0,2,12.8,10,0,0,20
21,5,0,1,10.63,11,0,0,20
22,5,0,2,5.21,12,0,0,20
23,6,0,3,16.53,13,0,0,20
