idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,16.69,0,0,0,20
2,4,0,0,14.43,0,0,0,20
3,4,0,1,10.34,0,0,0,20
4,2,0,3,22.08,0,0,1,20
5,2,0,2,14.44,0,0,1,20
6,5,0,1,17.23,0,0,0,20
7,2,0,1,11.25,0,0,1,20
8,5,0,3,23.79,0,0,1,20
9,5,0,2,22.98,0,0,1,20
10,2,0,0,8.37,0,0,0,20
11,6,0,0,16.72,1,0,0,20
12,6,0,1,23.1,2,0,0,20
13,4,0,2,22.17,3,0,0,20
14,1,0,0,22.08,4,0,0,20
15,3,0,0,9.49,5,0,0,20
16,1,0,1,5.01,6,0,0,20
17,3,0,1,17.79,7,0,0,20
18,1,0,2,9.99,8,0,0,20
19,1,0,3,10.87,9,0,0,20
20,3,0,2,14.74,10,0,0,20
21,1,0,4,11.07,11,0,0,20
22,3,0,3,7.18,12,0,0,20
23,3,0,4,8.21,13,0,0,20
