idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,17.55,0,0,20,3,317.55
2,5,0,0,10.22,0,0,20,1,110.22
3,2,0,0,19.07,0,0,20,0,19.07
4,1,0,0,8.04,0,0,20,0,8.04
5,5,0,1,14.53,0,0,20,1,114.53
6,2,0,1,12.12,0,0,20,0,12.12
7,4,0,1,23.2,0,0,20,3,323.2
8,1,0,1,8.54,0,1,20,0,8.54
9,5,0,2,18.44,0,1,20,1,118.44
10,2,0,2,15.27,0,2,20,0,15.27
11,5,0,3,21.03,1,0,20,1,121.03
12,2,0,3,9.33,2,0,20,3,309.33
13,1,0,2,13.7,3,0,20,2,213.7
14,3,0,0,20.52,4,0,20,1,120.52
15,1,0,3,8.25,5,0,20,3,308.25
16,3,0,1,23.76,6,0,20,1,123.76
17,3,0,2,20.69,7,0,20,2,220.69
18,6,0,0,19.02,8,0,20,2,219.02
19,3,0,3,7.46,9,0,20,3,307.46
20,6,0,1,23.17,10,0,20,1,123.17
