idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,21.16,0,0,20,0,21.16
2,2,0,2,21.06,0,1,20,0,21.06
3,1,0,0,6.85,0,1,20,0,6.85
4,3,0,2,19.5,0,1,20,1,119.5
5,2,0,0,14.81,0,0,20,0,14.81
6,2,0,3,18.78,0,1,20,3,318.78
7,3,0,1,10.42,0,0,20,1,110.42
8,3,0,3,23.56,0,1,20,1,123.56
9,2,0,1,17.5,0,1,20,0,17.5
10,3,0,4,13.86,0,1,20,2,213.86
11,1,0,1,15.84,1,0,20,3,315.84
12,4,0,0,8.03,2,0,20,2,208.03
13,4,0,1,21.41,3,0,20,2,221.41
14,5,0,0,21.5,4,0,20,0,21.5
15,5,0,1,12.24,5,0,20,1,112.24
16,5,0,2,17.77,6,0,20,1,117.77
17,2,0,4,23.21,7,0,20,3,323.21
18,6,0,0,19.24,8,0,20,0,19.24
19,6,0,1,20.14,9,0,20,0,20.14
20,6,0,2,22.85,10,0,20,0,22.85
