idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,19.17,0,0,20,0,19.17
2,1,0,1,15.18,0,0,20,3,315.18
3,4,0,0,14.62,0,0,20,1,114.62
4,4,0,1,6.5,0,0,20,2,206.5
5,4,0,2,11.86,0,1,20,2,211.86
6,1,0,4,17.58,0,1,20,1,117.58
7,1,0,2,8.39,0,0,20,0,8.39
8,6,0,0,7.11,0,0,20,0,7.11
9,4,0,3,12.48,0,1,20,2,212.48
10,1,0,3,8.62,0,1,20,0,8.62
11,6,0,1,17.0,1,0,20,0,17.0
12,2,0,0,16.99,2,0,20,1,116.99
13,2,0,1,19.13,3,0,20,1,119.13
14,3,0,0,10.86,4,0,20,0,10.86
15,3,0,1,21.24,5,0,20,0,21.24
16,3,0,2,13.45,6,0,20,1,113.45
17,4,0,4,15.56,7,0,20,2,215.56
18,2,0,2,10.07,8,0,20,3,310.07
19,5,0,0,15.42,9,0,20,0,15.42
20,3,0,3,22.37,10,0,20,2,222.37
