idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,15.01,0,0,20,3,315.01
2,3,0,1,13.27,0,0,20,3,313.27
3,1,0,0,23.9,0,0,20,1,123.9
4,3,0,2,16.42,0,0,20,0,16.42
5,3,0,4,23.48,0,1,20,1,123.48
6,1,0,2,15.4,0,1,20,2,215.4
7,2,0,0,21.11,0,1,20,0,21.11
8,1,0,3,8.95,0,1,20,3,308.95
9,1,0,1,6.95,0,1,20,2,206.95
10,3,0,3,19.78,0,1,20,1,119.78
11,4,0,0,12.25,1,0,20,0,12.25
12,4,0,1,17.65,2,0,20,0,17.65
13,2,0,1,19.42,3,0,20,2,219.42000000000002
14,2,0,2,19.72,4,0,20,3,319.72
15,4,0,2,12.8,5,0,20,1,112.8
16,1,0,4,14.08,6,0,20,3,314.08
17,5,0,0,9.35,7,0,20,1,109.35
18,4,0,3,17.04,8,0,20,3,317.04
19,6,0,0,6.62,9,0,20,1,106.62
20,6,0,1,5.31,10,0,20,1,105.31
