idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,0,11.39,0,0,20,1,111.39
2,2,0,1,14.34,0,0,20,2,214.34
3,5,0,0,7.47,0,0,20,0,7.47
4,4,0,0,7.23,0,0,20,0,7.23
5,2,0,2,22.39,0,0,20,1,122.39
6,2,0,4,6.72,0,1,20,3,306.72
7,5,0,2,21.67,0,1,20,0,21.67
8,2,0,3,9.26,0,1,20,2,209.26
9,5,0,1,12.91,0,0,20,0,12.91
10,5,0,3,21.82,0,1,20,0,21.82
11,4,0,1,7.86,1,0,20,3,307.86
12,4,0,2,20.32,2,0,20,3,320.32
13,1,0,0,19.01,3,0,20,0,19.01
14,3,0,0,17.47,4,0,20,0,17.47
15,6,0,0,10.76,5,0,20,0,10.76
16,5,0,4,18.81,6,0,20,2,218.81
17,3,0,1,18.52,7,0,20,0,18.52
18,1,0,1,6.91,8,0,20,3,306.91
19,3,0,2,21.9,9,0,20,2,221.9
20,6,0,1,11.52,10,0,20,2,211.52
