idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,20.02,0,0,20,0,20.02
2,2,0,0,14.59,0,0,20,3,314.59
3,6,0,0,21.36,0,0,20,3,321.36
4,2,0,1,17.22,0,0,20,2,217.22
5,2,0,3,21.17,0,1,20,2,221.17000000000002
6,2,0,4,22.79,0,1,20,2,222.79
7,3,0,0,5.78,0,1,20,0,5.78
8,6,0,1,19.89,0,0,20,3,319.89
9,1,0,1,9.83,0,2,20,1,109.83
10,2,0,2,17.31,0,1,20,2,217.31
11,1,0,2,20.55,1,0,20,2,220.55
12,3,0,1,19.38,2,0,20,0,19.38
13,1,0,3,22.11,3,0,20,2,222.11
14,1,0,4,23.09,4,0,20,2,223.09
15,3,0,2,20.78,5,0,20,0,20.78
16,4,0,0,7.31,6,0,20,0,7.31
17,3,0,3,14.42,7,0,20,1,114.42
18,3,0,4,14.26,8,0,20,3,314.26
19,4,0,1,13.86,9,0,20,3,313.86
20,5,0,0,17.45,10,0,20,1,117.45
