idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,23.89,0,0,20,1,123.89
2,4,0,0,13.08,0,0,20,0,13.08
3,3,0,4,15.48,0,1,20,1,115.48
4,3,0,2,15.44,0,1,20,0,15.44
5,6,0,1,19.43,0,0,20,1,119.43
6,6,0,3,11.02,0,1,20,3,311.02
7,3,0,1,9.19,0,1,20,0,9.19
8,3,0,0,7.27,0,0,20,0,7.27
9,6,0,2,21.72,0,1,20,1,121.72
10,3,0,3,20.36,0,1,20,0,20.36
11,4,0,1,5.71,1,0,20,3,305.71
12,1,0,0,21.81,2,0,20,0,21.81
13,4,0,2,6.35,3,0,20,3,306.35
14,2,0,0,13.45,4,0,20,0,13.45
15,1,0,1,23.24,5,0,20,2,223.24
16,2,0,1,15.57,6,0,20,1,115.57
17,5,0,0,8.27,7,0,20,0,8.27
18,5,0,1,5.15,8,0,20,0,5.15
19,4,0,3,20.76,9,0,20,3,320.76
20,5,0,2,15.83,10,0,20,0,15.83
