idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,2,20.68,0,0,1,20
2,4,0,0,23.77,0,0,0,20
3,2,0,0,18.87,0,0,0,20
4,5,0,0,8.4,0,0,0,20
5,2,0,3,21.18,0,0,1,20
6,2,0,2,13.91,0,0,1,20
7,4,0,1,19.35,0,0,0,20
8,4,0,4,22.03,0,0,1,20
9,4,0,3,21.24,0,0,1,20
10,2,0,1,13.82,0,0,0,20
11,5,0,1,21.42,1,0,0,20
12,3,0,0,9.37,2,0,0,20
13,6,0,0,17.47,3,0,0,20
14,1,0,0,8.46,4,0,0,20
15,1,0,1,8.7,5,0,0,20
16,5,0,2,23.95,6,0,0,20
17,6,0,1,23.0,7,0,0,20
18,3,0,1,17.45,8,0,0,20
19,1,0,2,5.01,9,0,0,20
20,1,0,3,12.63,10,0,0,20
21,3,0,2,18.28,11,0,0,20
22,1,0,4,9.78,12,0,0,20
23,3,0,3,17.75,13,0,0,20
24,6,0,2,22.48,14,0,0,20
25,3,0,4,14.89,15,0,0,20
