idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,2,15.02,0,0,1,20
2,5,0,0,22.71,0,0,0,20
3,1,0,1,11.04,0,0,1,20
4,6,0,0,9.96,0,0,0,20
5,5,0,1,18.86,0,0,0,20
6,5,0,2,19.14,0,0,1,20
7,5,0,4,20.26,0,0,1,20
8,1,0,0,9.88,0,0,0,20
9,5,0,3,19.34,0,0,1,20
10,1,0,3,23.07,0,0,1,20
11,2,0,0,6.84,1,0,0,20
12,6,0,1,13.87,2,0,0,20
13,4,0,0,12.9,3,0,0,20
14,2,0,1,8.64,4,0,0,20
15,4,0,1,14.99,5,0,0,20
16,4,0,2,17.34,6,0,0,20
17,4,0,3,23.27,7,0,0,20
18,2,0,2,11.24,8,0,0,20
19,6,0,2,18.45,9,0,0,20
20,3,0,0,6.81,10,0,0,20
21,3,0,1,12.44,11,0,0,20
22,2,0,3,11.29,12,0,0,20
23,6,0,3,21.35,13,0,0,20
24,3,0,2,17.4,14,0,0,20
25,2,0,4,11.51,15,0,0,20
