idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,3,19.92,0,0,1,20
2,5,0,4,11.21,0,0,1,20
3,5,0,0,8.36,0,0,0,20
4,3,0,0,12.25,0,0,0,20
5,5,0,3,7.02,0,0,1,20
6,3,0,4,23.15,0,0,1,20
7,5,0,1,5.05,0,0,0,20
8,3,0,1,12.29,0,0,0,20
9,3,0,2,17.65,0,0,0,20
10,5,0,2,5.35,0,0,1,20
11,1,0,0,14.49,1,0,0,20
12,1,0,1,6.13,2,0,0,20
13,2,0,0,11.26,3,0,0,20
14,4,0,0,13.39,4,0,0,20
15,4,0,1,20.83,5,0,0,20
16,2,0,1,12.71,6,0,0,20
17,1,0,2,9.24,7,0,0,20
18,4,0,2,17.39,8,0,0,20
19,1,0,3,10.53,9,0,0,20
20,6,0,0,7.07,10,0,0,20
21,6,0,1,8.82,11,0,0,20
22,4,0,3,20.79,12,0,0,20
23,2,0,2,14.94,13,0,0,20
24,2,0,3,17.72,14,0,0,20
25,6,0,2,6.71,15,0,0,20
