idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,2,21.35,0,1,20,0,21.35
2,6,0,0,23.29,0,0,20,0,23.29
3,6,0,1,18.14,0,0,20,0,18.14
4,1,0,0,7.45,0,1,20,0,7.45
5,1,0,1,8.67,0,1,20,0,8.67
6,1,0,3,22.21,0,2,20,0,22.21
7,6,0,2,21.02,0,0,20,0,21.02
8,2,0,0,17.04,1,0,20,0,17.04
9,3,0,0,16.03,2,0,20,0,16.03
10,4,0,0,8.9,3,0,20,0,8.9
11,5,0,0,8.36,4,0,20,0,8.36
12,2,0,1,23.37,5,0,20,0,23.37
13,3,0,1,16.19,6,0,20,0,16.19
14,3,0,2,16.44,7,0,20,0,16.44
15,4,0,1,9.4,8,0,20,0,9.4
16,3,0,3,19.96,9,0,20,0,19.96
17,2,0,2,23.72,10,0,20,0,23.72
18,4,0,2,14.33,11,0,20,0,14.33
19,5,0,1,7.59,12,0,20,0,7.59
20,5,0,2,9.84,13,0,20,0,9.84
