idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,0,5.79,0,0,20,0,5.79
2,1,0,0,5.96,0,0,20,0,5.96
3,1,0,1,9.64,0,1,20,0,9.64
4,5,0,0,15.49,0,0,20,0,15.49
5,5,0,3,16.9,0,1,20,0,16.9
6,5,0,1,17.87,0,0,20,0,17.87
7,5,0,2,16.47,0,0,20,0,16.47
8,6,0,1,21.37,1,0,20,0,21.37
9,6,0,2,21.87,2,0,20,0,21.87
10,2,0,0,13.23,3,0,20,0,13.23
11,3,0,0,8.0,4,0,20,0,8.0
12,2,0,1,14.59,5,0,20,0,14.59
13,2,0,2,16.81,6,0,20,0,16.81
14,5,0,4,19.09,7,0,20,0,19.09
15,2,0,3,17.95,8,0,20,0,17.95
16,1,0,2,13.64,9,0,20,0,13.64
17,3,0,1,10.92,10,0,20,0,10.92
18,1,0,3,16.75,11,0,20,0,16.75
19,3,0,2,11.95,12,0,20,0,11.95
20,3,0,3,12.69,13,0,20,0,12.69
