idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,6.92,0,0,20,0,6.92
2,4,0,1,19.99,0,0,20,0,19.99
3,1,0,1,22.49,0,1,20,0,22.49
4,1,0,0,5.21,0,1,20,0,5.21
5,4,0,2,22.93,0,0,20,0,22.93
6,4,0,3,18.51,0,0,20,0,18.51
7,4,0,4,13.35,0,0,20,0,13.35
8,2,0,0,14.29,1,0,20,0,14.29
9,2,0,1,15.89,2,0,20,0,15.89
10,3,0,0,11.01,3,0,20,0,11.01
11,3,0,1,11.87,4,0,20,0,11.87
12,3,0,2,12.68,5,0,20,0,12.68
13,5,0,0,7.79,6,0,20,0,7.79
14,1,0,2,23.44,7,0,20,0,23.44
15,6,0,0,7.68,8,0,20,0,7.68
16,2,0,2,21.27,9,0,20,0,21.27
17,6,0,1,7.26,10,0,20,0,7.26
18,3,0,3,18.7,11,0,20,0,18.7
19,3,0,4,19.5,12,0,20,0,19.5
20,6,0,2,6.66,13,0,20,0,6.66
