idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,0,11.22,0,0,20,0,11.22
2,3,0,1,20.51,0,1,20,0,20.51
3,6,0,0,9.69,0,0,20,0,9.69
4,6,0,3,12.16,0,1,20,0,12.16
5,6,0,4,12.99,0,1,20,0,12.99
6,6,0,2,11.72,0,1,20,0,11.72
7,6,0,1,5.45,0,0,20,0,5.45
8,1,0,0,12.15,1,0,20,0,12.15
9,1,0,1,15.16,2,0,20,0,15.16
10,2,0,0,11.92,3,0,20,0,11.92
11,4,0,0,11.17,4,0,20,0,11.17
12,2,0,1,13.63,5,0,20,0,13.63
13,5,0,0,7.71,6,0,20,0,7.71
14,1,0,2,16.5,7,0,20,0,16.5
15,5,0,1,9.41,8,0,20,0,9.41
16,5,0,2,8.69,9,0,20,0,8.69
17,3,0,2,23.51,10,0,20,0,23.51
18,4,0,1,12.96,11,0,20,0,12.96
19,5,0,3,12.25,12,0,20,0,12.25
20,3,0,3,23.96,13,0,20,0,23.96
