idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,3,15.55,0,1,20,0,15.55
2,1,0,0,8.58,0,0,20,0,8.58
3,4,0,0,7.87,0,0,20,0,7.87
4,1,0,1,9.47,0,1,20,0,9.47
5,1,0,4,17.0,0,1,20,0,17.0
6,4,0,1,6.73,0,0,20,0,6.73
7,1,0,2,11.97,0,1,20,0,11.97
8,2,0,0,12.67,1,0,20,0,12.67
9,3,0,0,12.62,2,0,20,0,12.62
10,2,0,1,13.09,3,0,20,0,13.09
11,2,0,2,18.46,4,0,20,0,18.46
12,5,0,0,6.62,5,0,20,0,6.62
13,2,0,3,20.69,6,0,20,0,20.69
14,2,0,4,22.88,7,0,20,0,22.88
15,4,0,2,12.52,8,0,20,0,12.52
16,6,0,0,5.05,9,0,20,0,5.05
17,3,0,1,22.52,10,0,20,0,22.52
18,4,0,3,20.99,11,0,20,0,20.99
19,6,0,1,6.27,12,0,20,0,6.27
20,5,0,1,20.96,13,0,20,0,20.96
