idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,17.15,1,0,0,20
2,5,0,0,15.27,2,0,0,20
3,4,0,0,12.86,3,0,0,20
4,2,0,0,8.12,4,0,0,20
5,1,0,1,20.22,5,0,0,20
6,4,0,1,13.09,6,0,0,20
7,5,0,1,20.06,7,0,0,20
8,2,0,1,11.49,8,0,0,20
9,1,0,2,7.55,9,0,0,20
10,3,0,0,7.37,10,0,0,20
11,6,0,0,19.0,11,0,0,20
12,5,0,2,21.74,12,0,0,20
13,6,0,1,20.73,13,0,0,20
14,3,0,1,12.27,14,0,0,20
15,4,0,2,18.81,15,0,0,20
16,3,0,2,12.77,16,0,0,20
17,3,0,3,14.1,17,0,0,20
18,1,0,3,5.97,18,0,0,20
19,3,0,4,15.85,19,0,0,20
20,4,0,3,20.65,20,0,0,20
21,2,0,2,16.2,21,0,0,20
22,1,0,4,7.51,22,0,0,20
23,2,0,3,5.81,23,0,0,20
24,4,0,4,20.46,24,0,0,20
25,2,0,4,6.7,25,0,0,20
26,5,0,3,21.22,26,0,0,20
27,6,0,2,11.94,27,0,0,20
