idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,13.98,1,0,0,20
2,1,0,0,7.94,2,0,0,20
3,1,0,1,13.0,3,0,0,20
4,5,0,1,23.0,4,0,0,20
5,2,0,0,5.91,5,0,0,20
6,2,0,1,9.03,6,0,0,20
7,1,0,2,18.96,7,0,0,20
8,6,0,0,15.62,8,0,0,20
9,2,0,2,14.58,9,0,0,20
10,2,0,3,14.55,10,0,0,20
11,3,0,0,9.42,11,0,0,20
12,5,0,2,18.6,12,0,0,20
13,1,0,3,10.26,13,0,0,20
14,3,0,1,11.61,14,0,0,20
15,6,0,1,17.59,15,0,0,20
16,2,0,4,15.26,16,0,0,20
17,6,0,2,23.84,17,0,0,20
18,3,0,2,15.1,18,0,0,20
19,4,0,0,10.4,19,0,0,20
20,1,0,4,14.13,20,0,0,20
21,3,0,3,15.49,21,0,0,20
22,4,0,1,14.27,22,0,0,20
23,5,0,3,18.83,23,0,0,20
24,4,0,2,11.2,24,0,0,20
25,4,0,3,7.77,25,0,0,20
26,3,0,4,16.05,26,0,0,20
27,4,0,4,7.43,27,0,0,20
