idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,11.75,1,0,0,20
2,1,0,0,7.07,2,0,0,20
3,1,0,1,5.38,3,0,0,20
4,4,0,1,23.42,4,0,0,20
5,2,0,0,11.88,5,0,0,20
6,6,0,0,16.52,6,0,0,20
7,6,0,1,18.94,7,0,0,20
8,1,0,2,7.53,8,0,0,20
9,2,0,1,17.02,9,0,0,20
10,2,0,2,17.03,10,0,0,20
11,2,0,3,21.3,11,0,0,20
12,1,0,3,10.41,12,0,0,20
13,3,0,0,5.01,13,0,0,20
14,5,0,0,13.64,14,0,0,20
15,3,0,1,9.04,15,0,0,20
16,6,0,2,19.24,16,0,0,20
17,2,0,4,16.05,17,0,0,20
18,4,0,2,18.68,18,0,0,20
19,5,0,1,14.15,19,0,0,20
20,5,0,2,15.87,20,0,0,20
21,1,0,4,11.0,21,0,0,20
22,3,0,2,8.82,22,0,0,20
23,3,0,3,7.47,23,0,0,20
24,3,0,4,18.18,24,0,0,20
25,5,0,3,11.28,25,0,0,20
26,5,0,4,10.59,26,0,0,20
27,6,0,3,21.44,27,0,0,20
