idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,23.5,1,0,0,20
2,2,0,0,22.35,2,0,0,20
3,3,0,0,21.96,3,0,0,20
4,2,0,1,8.03,4,0,0,20
5,1,0,1,5.67,5,0,0,20
6,2,0,2,10.61,6,0,0,20
7,6,0,0,20.55,7,0,0,20
8,1,0,2,9.68,8,0,0,20
9,2,0,3,14.09,9,0,0,20
10,1,0,3,10.91,10,0,0,20
11,4,0,0,9.48,11,0,0,20
12,2,0,4,18.94,12,0,0,20
13,1,0,4,16.74,13,0,0,20
14,3,0,1,10.48,14,0,0,20
15,6,0,1,22.58,15,0,0,20
16,3,0,2,11.31,16,0,0,20
17,3,0,3,21.38,17,0,0,20
18,4,0,1,14.24,18,0,0,20
19,5,0,0,11.44,19,0,0,20
20,4,0,2,15.03,20,0,0,20
21,5,0,1,11.34,21,0,0,20
22,5,0,2,5.34,22,0,0,20
23,4,0,3,16.52,23,0,0,20
24,3,0,4,20.64,24,0,0,20
25,5,0,3,8.12,25,0,0,20
26,4,0,4,22.64,26,0,0,20
27,5,0,4,20.34,27,0,0,20
