idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,9.46,1,0,0,20
2,1,0,0,8.45,2,0,0,20
3,5,0,0,13.95,3,0,0,20
4,5,0,1,14.39,4,0,0,20
5,1,0,1,7.84,5,0,0,20
6,3,0,1,22.76,6,0,0,20
7,2,0,0,9.45,7,0,0,20
8,1,0,2,7.85,8,0,0,20
9,2,0,1,20.36,9,0,0,20
10,1,0,3,12.84,10,0,0,20
11,4,0,0,16.7,11,0,0,20
12,2,0,2,9.21,12,0,0,20
13,4,0,1,13.05,13,0,0,20
14,5,0,2,19.68,14,0,0,20
15,6,0,0,16.85,15,0,0,20
16,1,0,4,11.34,16,0,0,20
17,2,0,3,11.05,17,0,0,20
18,6,0,1,17.73,18,0,0,20
19,2,0,4,10.11,19,0,0,20
20,4,0,2,14.13,20,0,0,20
21,5,0,3,21.22,21,0,0,20
22,4,0,3,10.55,22,0,0,20
23,6,0,2,20.86,23,0,0,20
24,3,0,2,11.64,24,0,0,20
25,5,0,4,23.1,25,0,0,20
26,4,0,4,10.81,26,0,0,20
27,3,0,3,6.4,27,0,0,20
