idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,16.55,1,0,0,20
2,4,0,0,11.86,2,0,0,20
3,5,0,1,22.92,3,0,0,20
4,5,0,2,19.9,4,0,0,20
5,1,0,0,7.23,5,0,0,20
6,6,0,0,17.8,6,0,0,20
7,4,0,1,12.39,7,0,0,20
8,1,0,1,11.32,8,0,0,20
9,5,0,3,23.93,9,0,0,20
10,2,0,0,5.46,10,0,0,20
11,4,0,2,13.6,11,0,0,20
12,4,0,3,17.04,12,0,0,20
13,4,0,4,17.73,13,0,0,20
14,1,0,2,8.54,14,0,0,20
15,6,0,1,18.09,15,0,0,20
16,2,0,1,8.58,16,0,0,20
17,6,0,2,19.3,17,0,0,20
18,2,0,2,16.1,18,0,0,20
19,1,0,3,15.09,19,0,0,20
20,6,0,3,21.12,20,0,0,20
21,1,0,4,12.33,21,0,0,20
22,3,0,0,11.62,22,0,0,20
23,3,0,1,5.81,23,0,0,20
24,2,0,3,19.89,24,0,0,20
25,2,0,4,16.79,25,0,0,20
26,3,0,2,11.77,26,0,0,20
27,3,0,3,8.66,27,0,0,20
