idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,21.29,1,0,0,20
2,2,0,0,20.98,2,0,0,20
3,5,0,0,19.11,3,0,0,20
4,3,0,0,16.39,4,0,0,20
5,1,0,1,21.68,5,0,0,20
6,4,0,0,7.0,6,0,0,20
7,1,0,2,10.3,7,0,0,20
8,5,0,1,19.69,8,0,0,20
9,6,0,0,19.1,9,0,0,20
10,4,0,1,15.17,10,0,0,20
11,3,0,1,11.8,11,0,0,20
12,2,0,1,11.07,12,0,0,20
13,1,0,3,12.57,13,0,0,20
14,4,0,2,18.34,14,0,0,20
15,3,0,2,16.62,15,0,0,20
16,2,0,2,12.48,16,0,0,20
17,1,0,4,14.91,17,0,0,20
18,2,0,3,16.26,18,0,0,20
19,2,0,4,8.98,19,0,0,20
20,5,0,2,23.49,20,0,0,20
21,3,0,3,9.23,21,0,0,20
22,3,0,4,20.51,22,0,0,20
23,4,0,3,8.28,23,0,0,20
24,4,0,4,18.11,24,0,0,20
25,6,0,1,17.84,25,0,0,20
26,6,0,2,20.32,26,0,0,20
27,6,0,3,17.55,27,0,0,20
