idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,7.54,1,0,20,0,7.54
2,2,0,0,5.7,2,0,20,0,5.7
3,1,0,1,16.3,3,0,20,0,16.3
4,1,0,2,21.16,4,0,20,0,21.16
5,2,0,1,16.29,5,0,20,0,16.29
6,2,0,2,20.44,6,0,20,0,20.44
7,1,0,3,21.53,7,0,20,0,21.53
8,3,0,0,18.53,8,0,20,0,18.53
9,4,0,0,9.11,9,0,20,0,9.11
10,1,0,4,22.6,10,0,20,0,22.6
11,5,0,0,5.61,11,0,20,0,5.61
12,2,0,3,23.42,12,0,20,0,23.42
13,4,0,1,13.54,13,0,20,0,13.54
14,4,0,2,15.11,14,0,20,0,15.11
15,5,0,1,18.39,15,0,20,0,18.39
16,4,0,3,16.75,16,0,20,0,16.75
17,6,0,0,13.01,17,0,20,0,13.01
18,3,0,1,21.12,18,0,20,0,21.12
19,3,0,2,21.84,19,0,20,0,21.84
20,5,0,2,20.69,20,0,20,0,20.69
21,6,0,1,14.2,21,0,20,0,14.2
22,4,0,4,18.61,22,0,20,0,18.61
23,6,0,2,8.86,23,0,20,0,8.86
