idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,12.28,1,0,0,20
2,3,0,1,15.49,2,0,0,20
3,3,0,2,16.85,3,0,0,20
4,3,0,3,21.3,4,0,0,20
5,1,0,0,11.1,5,0,0,20
6,3,0,4,23.77,6,0,0,20
7,4,0,0,13.59,7,0,0,20
8,4,0,1,13.88,8,0,0,20
9,2,0,0,10.87,9,0,0,20
10,4,0,2,23.5,10,0,0,20
11,6,0,0,17.13,11,0,0,20
12,1,0,1,15.99,12,0,0,20
13,5,0,0,12.82,13,0,0,20
14,5,0,1,12.94,14,0,0,20
15,1,0,2,9.61,15,0,0,20
16,4,0,3,23.86,16,0,0,20
17,5,0,2,14.06,17,0,0,20
18,6,0,1,18.33,18,0,0,20
19,2,0,1,10.33,19,0,0,20
20,1,0,3,10.3,20,0,0,20
21,1,0,4,12.37,21,0,0,20
22,2,0,2,8.2,22,0,0,20
23,6,0,2,22.65,23,0,0,20
24,2,0,3,5.39,24,0,0,20
25,2,0,4,5.87,25,0,0,20
