idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,12.42,1,0,0,20
2,4,0,1,13.16,2,0,0,20
3,5,0,0,13.46,3,0,0,20
4,5,0,1,15.52,4,0,0,20
5,6,0,0,20.73,5,0,0,20
6,1,0,0,8.82,6,0,0,20
7,6,0,1,23.41,7,0,0,20
8,4,0,2,18.74,8,0,0,20
9,4,0,3,18.76,9,0,0,20
10,1,0,1,11.78,10,0,0,20
11,5,0,2,22.87,11,0,0,20
12,2,0,0,7.15,12,0,0,20
13,1,0,2,12.69,13,0,0,20
14,5,0,3,23.1,14,0,0,20
15,4,0,4,21.66,15,0,0,20
16,2,0,1,10.25,16,0,0,20
17,1,0,3,21.66,17,0,0,20
18,2,0,2,14.16,18,0,0,20
19,3,0,0,10.99,19,0,0,20
20,3,0,1,9.04,20,0,0,20
21,1,0,4,12.52,21,0,0,20
22,3,0,2,10.56,22,0,0,20
23,3,0,3,13.48,23,0,0,20
24,3,0,4,9.2,24,0,0,20
25,2,0,3,18.2,25,0,0,20
