idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,15.42,1,0,0,20
2,1,0,0,15.09,2,0,0,20
3,1,0,1,6.27,3,0,0,20
4,4,0,1,21.43,4,0,0,20
5,2,0,0,6.13,5,0,0,20
6,4,0,2,22.51,6,0,0,20
7,4,0,3,23.69,7,0,0,20
8,5,0,0,17.95,8,0,0,20
9,1,0,2,11.96,9,0,0,20
10,2,0,1,7.63,10,0,0,20
11,2,0,2,12.84,11,0,0,20
12,2,0,3,17.61,12,0,0,20
13,3,0,0,8.55,13,0,0,20
14,2,0,4,18.77,14,0,0,20
15,5,0,1,19.06,15,0,0,20
16,1,0,3,16.92,16,0,0,20
17,3,0,1,9.78,17,0,0,20
18,6,0,0,5.29,18,0,0,20
19,1,0,4,16.47,19,0,0,20
20,5,0,2,20.69,20,0,0,20
21,6,0,1,21.64,21,0,0,20
22,3,0,2,14.77,22,0,0,20
23,3,0,3,12.45,23,0,0,20
24,5,0,3,20.82,24,0,0,20
25,3,0,4,22.38,25,0,0,20
