idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5,0,0,14.03,1,0,0,20
2,5,0,1,17.9,2,0,0,20
3,1,0,0,10.66,3,0,0,20
4,6,0,0,16.28,4,0,0,20
5,4,0,0,8.43,5,0,0,20
6,4,0,1,9.43,6,0,0,20
7,1,0,1,7.15,7,0,0,20
8,2,0,0,5.21,8,0,0,20
9,4,0,2,11.6,9,0,0,20
10,4,0,3,12.45,10,0,0,20
11,1,0,2,11.85,11,0,0,20
12,4,0,4,16.04,12,0,0,20
13,2,0,1,7.52,13,0,0,20
14,2,0,2,10.13,14,0,0,20
15,3,0,0,7.12,15,0,0,20
16,1,0,3,14.69,16,0,0,20
17,6,0,1,16.37,17,0,0,20
18,5,0,2,23.85,18,0,0,20
19,2,0,3,13.92,19,0,0,20
20,3,0,1,5.41,20,0,0,20
21,3,0,2,5.27,21,0,0,20
22,1,0,4,14.88,22,0,0,20
23,6,0,2,20.88,23,0,0,20
24,3,0,3,8.66,24,0,0,20
25,3,0,4,9.84,25,0,0,20
