idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,2,0,0,11.08,0,0,0,20
2,2,0,1,21.01,0,0,0,20
3,6,0,0,13.5,0,0,0,20
4,5,0,1,13.97,0,0,1,20
5,2,0,2,15.59,0,0,0,20
6,5,0,3,19.49,0,0,1,20
7,5,0,0,13.54,0,0,0,20
8,2,0,3,17.77,0,0,0,20
9,5,0,4,20.66,0,0,1,20
10,5,0,2,14.5,0,0,1,20
11,1,0,0,7.1,1,0,0,20
12,2,0,4,23.83,2,0,0,20
13,6,0,1,18.36,3,0,0,20
14,1,0,1,5.71,4,0,0,20
15,1,0,2,13.77,5,0,0,20
16,6,0,2,19.05,6,0,0,20
17,1,0,3,14.03,7,0,0,20
18,6,0,3,20.07,8,0,0,20
19,6,0,4,22.97,9,0,0,20
20,3,0,0,11.61,10,0,0,20
21,1,0,4,20.56,11,0,0,20
22,4,0,0,15.32,12,0,0,20
23,4,0,1,22.52,13,0,0,20
24,4,0,2,21.43,14,0,0,20
25,3,0,1,7.68,15,0,0,20
26,3,0,2,18.74,16,0,0,20
27,3,0,3,20.24,17,0,0,20
