idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,5.0,0,0.0,8.7,0,0,0,20
2,1.0,0,1.0,8.63,0,0,1,20
3,5.0,0,1.0,18.73,0,0,0,20
4,6.0,0,0.0,10.79,0,0,0,20
5,6.0,0,2.0,22.37,0,0,1,20
6,5.0,0,2.0,13.34,0,0,0,20
7,5.0,0,3.0,13.39,0,0,0,20
8,6.0,0,1.0,19.3,0,0,0,20
9,1.0,0,0.0,5.39,0,0,1,20
10,5.0,0,4.0,13.76,0,0,1,20
11,2.0,0,0.0,12.5,1,0,0,20
12,3.0,0,0.0,12.22,2,0,0,20
13,2.0,0,1.0,22.21,3,0,0,20
14,3.0,0,1.0,13.04,4,0,0,20
15,3.0,0,2.0,15.54,5,0,0,20
16,3.0,0,3.0,19.31,6,0,0,20
17,1.0,0,2.0,8.08,7,0,0,20
18,1.0,0,3.0,14.47,8,0,0,20
19,2.0,0,2.0,12.27,9,0,0,20
20,2.0,0,3.0,11.43,10,0,0,20
21,2.0,0,4.0,5.63,11,0,0,20
22,1.0,0,4.0,14.56,12,0,0,20
23,3.0,0,4.0,18.14,13,0,0,20
24,6.0,0,3.0,23.7,14,0,0,20
25,6.0,0,4.0,10.97,15,0,0,20
26,,0,,10.3,16,0,0,20
27,,0,,20.58,17,0,0,20
