idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,11.42,0,0,0,20
2,1,0,1,11.27,0,0,1,20
3,1,0,0,9.78,0,0,0,20
4,3,0,1,19.37,0,0,0,20
5,3,0,2,22.26,0,0,1,20
6,2,0,0,5.71,1,0,0,20
7,6,0,0,20.82,2,0,0,20
8,5,0,0,14.14,3,0,0,20
9,6,0,1,23.2,4,0,0,20
10,6,0,2,23.59,5,0,0,20
11,5,0,1,16.0,6,0,0,20
12,1,0,2,12.62,7,0,0,20
13,4,0,0,9.68,8,0,0,20
14,5,0,2,21.67,9,0,0,20
15,1,0,3,16.46,10,0,0,20
16,1,0,4,20.65,11,0,0,20
17,4,0,1,20.26,12,0,0,20
18,2,0,1,11.77,13,0,0,20
19,2,0,2,6.8,14,0,0,20
20,2,0,3,6.67,15,0,0,20
